Firm_ID,Year,Industry_Type,ESG_Score,E_Score,S_Score,G_Score,ROA,ROE,Net_Profit_Margin,Revenue,Operating_Cost,Firm_Size,Board_Independence,Innovation_Spending
MFG0283,2023,Heavy Machinery,72.45333333333333,73.12,88.33,55.91,4.98,11.55,11.69,267.39,260.39,1165.34,79.98,3.51
MFG0050,2021,Heavy Machinery,72.68333333333334,75.41,81.5,61.14,3.26,10.49,13.65,373.09,263.32,867.21,56.67,4.42
MFG0095,2021,Automobile,67.83,76.48,66.47,60.54,6.44,5.75,8.27,222.28,203.52,912.81,59.88,2.37
MFG0463,2023,Electronics,72.10000000000001,69.88,79.56,66.86,8.76,14.72,7.55,208.58,208.58,903.11,73.43,4.66
MFG0499,2020,Textile,61.21,62.3,62.85,58.48,3.89,13.32,8.45,254.74,206.84,993.86,51.26,3.98
MFG0407,2021,Heavy Machinery,74.41000000000001,82.84,76.59,63.8,7.22,14.43,11.54,276.96,276.96,1189.64,76.72,1.64
MFG0088,2023,Textile,58.74,58.56,55.59,62.07,8.05,13.59,13.06,266.76,191.48,1393.07,55.79,3.81
MFG0044,2020,Automobile,67.8,66.58,71.21,65.61,11.11,17.04,9.17,257.31,127.75,1433.84,66.54,4.6
MFG0461,2020,Automobile,75.37333333333333,72.2,77.18,76.74,8.59,11.97,5.79,390.37,132.73,1488.43,62.81,5.52
MFG0278,2022,Pharmaceuticals,72.05333333333334,77.34,65.06,73.76,6.79,15.4,12.92,450.37,90.52,1470.44,54.26,3.0
MFG0171,2020,Heavy Machinery,65.61,68.79,73.52,54.52,7.78,13.87,13.33,286.95,286.95,1163.09,73.15,4.05
MFG0421,2021,Pharmaceuticals,69.27333333333334,80.28,62.95,64.59,8.91,10.16,11.53,359.19,322.17,1395.31,64.45,4.1
MFG0189,2021,Textile,73.02333333333333,85.76,70.73,62.58,7.3,11.25,14.29,226.49,162.85,1120.36,51.76,4.09
MFG0353,2023,Electronics,62.883333333333326,65.15,63.67,59.83,8.97,17.68,4.25,290.53,134.59,1291.2,67.78,3.32
MFG0184,2023,Pharmaceuticals,77.96666666666667,76.31,75.37,82.22,6.17,17.3,7.23,346.34,157.89,1131.72,73.61,3.47
MFG0003,2020,Automobile,64.03999999999999,74.71,56.62,60.79,10.0,16.96,10.06,215.89,215.89,1193.22,55.22,3.17
MFG0191,2019,Heavy Machinery,62.81666666666666,68.25,58.86,61.34,5.73,13.32,6.83,374.99,145.13,1096.51,73.4,3.77
MFG0118,2022,Textile,69.94,51.03,79.75,79.04,5.29,5.03,12.75,227.29,227.29,666.1,62.08,4.07
MFG0019,2019,Automobile,64.83666666666666,75.9,45.86,72.75,5.83,7.34,6.47,402.13,195.67,1119.12,60.39,2.69
MFG0023,2020,Electronics,66.92666666666666,77.1,62.23,61.45,4.57,12.95,14.03,384.96,306.7,1380.84,81.82,3.98
MFG0413,2020,Heavy Machinery,73.92,83.96,66.72,71.08,8.89,7.93,7.45,411.56,273.96,1484.84,68.71,3.95
MFG0030,2019,Electronics,67.52333333333333,68.31,71.18,63.08,3.07,18.58,14.2,402.38,130.24,1347.05,65.12,3.58
MFG0295,2022,Electronics,63.99333333333334,64.66,63.7,63.62,5.92,10.76,7.53,493.26,119.16,913.02,82.52,2.85
MFG0108,2019,Heavy Machinery,59.45666666666667,61.94,57.87,58.56,7.81,12.9,2.91,350.75,236.61,1049.5,86.41,2.42
MFG0367,2023,Heavy Machinery,54.53333333333333,39.02,79.04,45.54,7.03,20.94,10.42,155.33,155.33,718.62,62.6,1.91
MFG0281,2021,Electronics,66.21,67.55,77.48,53.6,6.9,18.12,12.04,312.89,312.89,1403.6,52.02,2.24
MFG0128,2023,Textile,74.39333333333333,102.43,64.59,56.16,6.64,15.39,6.89,254.23,251.19,932.37,71.63,2.19
MFG0229,2021,Heavy Machinery,68.73666666666666,85.98,51.88,68.35,7.41,14.88,14.76,163.52,163.52,1311.69,78.61,4.13
MFG0111,2020,Automobile,66.02666666666669,61.09,70.76,66.23,4.49,10.98,14.11,427.88,354.52,1334.59,73.51,0.97
MFG0136,2022,Pharmaceuticals,69.89,66.34,69.64,73.69,5.8,17.04,9.47,269.38,185.7,933.44,77.52,3.64
MFG0362,2019,Textile,61.21333333333333,66.27,62.0,55.37,6.36,14.85,10.96,150.93,112.91,1281.36,75.87,2.24
MFG0186,2022,Heavy Machinery,72.35666666666667,87.38,50.4,79.29,8.14,13.46,10.05,235.52,203.54,1743.18,88.24,4.21
MFG0144,2019,Heavy Machinery,80.19333333333333,96.47,65.56,78.55,9.36,16.56,11.97,526.51,155.54,1094.86,84.64,5.14
MFG0072,2023,Textile,71.05666666666666,72.99,74.9,65.28,6.67,16.64,12.55,436.74,298.98,1525.36,55.27,3.86
MFG0129,2023,Pharmaceuticals,70.22,74.9,76.25,59.51,8.84,10.11,5.03,372.95,129.66,1279.9,68.1,4.38
MFG0364,2019,Electronics,68.41333333333334,77.72,67.6,59.92,7.22,17.67,15.03,363.08,287.92,1291.74,68.19,4.01
MFG0261,2022,Automobile,66.93666666666667,71.83,62.39,66.59,6.82,13.66,13.56,209.66,199.16,1172.55,68.25,2.11
MFG0003,2019,Heavy Machinery,76.58999999999999,75.1,74.61,80.06,8.96,14.33,6.86,202.13,93.22,1479.8,87.23,4.27
MFG0449,2020,Pharmaceuticals,64.84666666666668,72.53,57.77,64.24,3.38,8.74,14.36,355.8,254.11,1152.84,63.09,3.99
MFG0388,2023,Automobile,61.803333333333335,77.26,55.81,52.34,8.11,8.86,15.73,458.85,314.92,1380.1,74.57,3.98
MFG0104,2020,Textile,65.78,49.98,67.2,80.16,5.29,8.18,4.86,198.36,198.36,1480.39,85.85,3.62
MFG0483,2023,Heavy Machinery,70.14999999999999,66.73,81.92,61.8,9.6,23.57,12.06,290.34,204.74,1504.61,52.02,2.95
MFG0224,2023,Electronics,72.62333333333333,58.98,82.26,76.63,5.36,23.07,12.76,323.43,323.43,1369.25,85.14,3.78
MFG0320,2021,Textile,68.58,79.59,56.14,70.01,6.22,7.19,11.09,251.85,251.85,1427.84,80.6,4.6
MFG0362,2020,Heavy Machinery,63.74333333333334,63.36,64.06,63.81,3.09,7.94,13.51,282.41,281.7,1208.88,58.31,2.73
MFG0354,2020,Pharmaceuticals,72.47666666666667,54.79,89.91,72.73,7.92,11.95,10.6,197.14,59.14,1072.62,63.02,3.37
MFG0491,2021,Automobile,57.75,52.33,61.8,59.12,5.96,18.43,11.48,330.88,164.17,1298.99,62.42,3.18
MFG0473,2022,Automobile,74.06333333333333,76.94,82.58,62.67,5.66,16.5,4.3,317.23,202.91,1301.81,58.85,3.67
MFG0010,2020,Heavy Machinery,66.43666666666667,61.78,76.78,60.75,7.07,22.67,8.03,361.63,257.05,1300.35,75.54,4.26
MFG0405,2019,Textile,70.86333333333333,70.48,78.72,63.39,2.83,12.78,13.8,279.59,279.59,1534.46,89.31,3.68
MFG0384,2021,Electronics,74.26,89.41,63.99,69.38,5.27,11.21,7.91,371.28,136.68,1210.24,56.66,4.95
MFG0302,2020,Pharmaceuticals,69.89999999999999,76.13,64.25,69.32,6.53,14.22,9.83,333.87,266.36,794.1,59.29,3.07
MFG0231,2022,Heavy Machinery,59.583333333333336,66.39,59.8,52.56,10.66,13.3,6.61,423.53,126.84,589.48,61.61,4.17
MFG0219,2020,Pharmaceuticals,64.99333333333333,59.07,75.19,60.72,7.46,13.89,8.01,273.5,273.5,1256.48,87.5,3.11
MFG0411,2023,Automobile,64.05,76.78,53.27,62.1,7.99,14.43,11.02,394.28,131.76,1508.22,75.03,2.49
MFG0066,2019,Electronics,68.93333333333334,70.58,66.53,69.69,7.15,22.48,9.58,277.58,277.58,1137.14,58.51,4.97
MFG0425,2021,Pharmaceuticals,71.62333333333333,78.36,82.71,53.8,15.52,14.48,4.55,364.16,240.35,1763.57,82.16,3.29
MFG0112,2023,Heavy Machinery,63.26,45.78,73.35,70.65,9.25,9.75,7.73,432.86,189.27,1249.35,86.91,2.74
MFG0013,2022,Electronics,72.50666666666667,84.51,77.02,55.99,1.92,12.84,14.18,417.49,244.29,1921.48,66.14,3.05
MFG0393,2023,Textile,57.78333333333333,53.16,53.2,66.99,7.56,16.9,13.21,279.61,167.64,1174.27,56.91,4.4
MFG0420,2023,Heavy Machinery,66.54666666666667,66.67,59.05,73.92,9.73,16.4,10.1,247.44,221.81,1674.74,62.4,4.73
MFG0086,2022,Pharmaceuticals,73.71,87.29,78.66,55.18,3.37,16.18,11.01,397.11,140.15,1077.51,58.68,4.95
MFG0234,2023,Electronics,61.163333333333334,47.43,69.13,66.93,7.26,7.2,8.06,254.65,243.73,1521.9,58.06,3.11
MFG0090,2021,Heavy Machinery,64.40333333333334,71.05,58.64,63.52,5.65,7.76,14.16,398.99,199.8,1379.74,56.83,3.35
MFG0314,2020,Electronics,66.60000000000001,68.98,73.64,57.18,4.86,13.47,9.21,180.5,180.5,1307.66,85.04,3.71
MFG0054,2023,Electronics,63.35999999999999,71.68,63.2,55.2,10.34,15.78,6.31,347.38,216.64,1306.36,53.44,2.36
MFG0012,2021,Electronics,75.36666666666666,75.92,90.84,59.34,5.34,10.68,4.89,263.18,148.84,1628.8,66.53,3.75
MFG0209,2020,Pharmaceuticals,68.02666666666667,72.17,73.39,58.52,5.37,19.98,4.78,133.41,133.41,1152.41,50.59,3.34
MFG0462,2020,Heavy Machinery,60.10666666666666,57.26,59.7,63.36,4.75,16.16,7.62,222.59,203.66,1238.16,61.74,5.17
MFG0014,2023,Automobile,70.19666666666667,73.07,75.93,61.59,4.28,11.93,14.94,261.3,261.3,2024.77,78.28,3.08
MFG0121,2021,Automobile,74.24,71.8,82.53,68.39,5.63,25.12,18.02,492.47,126.84,1368.48,58.11,3.47
MFG0418,2023,Pharmaceuticals,70.25333333333334,71.34,67.95,71.47,5.51,12.14,13.21,0.44,0.44,1575.61,89.95,5.24
MFG0437,2022,Pharmaceuticals,69.60333333333334,94.95,61.09,52.77,4.03,12.52,4.77,266.71,240.58,1131.99,51.93,2.81
MFG0377,2020,Electronics,72.7,86.71,68.4,62.99,6.93,12.34,6.65,265.11,265.11,1044.96,55.46,3.69
MFG0020,2023,Heavy Machinery,70.66,92.1,62.48,57.4,0.68,14.17,6.67,202.99,202.99,1436.76,81.48,4.19
MFG0075,2020,Heavy Machinery,65.93,75.79,65.68,56.32,7.25,9.7,9.14,261.19,261.19,1271.59,89.04,3.01
MFG0400,2021,Textile,66.52999999999999,91.64,55.5,52.45,9.44,16.95,7.48,285.21,203.1,1145.75,88.16,4.37
MFG0243,2019,Textile,63.44,62.58,75.88,51.86,5.67,17.5,11.87,233.01,233.01,699.25,81.93,3.27
MFG0223,2023,Automobile,62.18666666666667,68.05,57.66,60.85,7.89,16.67,9.14,335.74,169.08,668.79,88.92,3.46
MFG0070,2023,Textile,69.07666666666667,65.62,73.47,68.14,6.37,12.19,12.62,458.17,171.04,622.92,83.63,1.73
MFG0312,2020,Textile,66.64,66.55,65.26,68.11,12.88,12.21,11.79,295.04,237.52,1307.35,52.32,3.67
MFG0211,2021,Automobile,66.34666666666668,72.45,70.01,56.58,9.43,16.45,13.93,231.34,231.34,882.58,83.83,2.73
MFG0101,2022,Automobile,64.58,74.24,63.73,55.77,4.83,14.86,7.81,289.01,177.59,681.86,69.35,2.61
MFG0186,2021,Textile,71.14,76.74,69.77,66.91,10.23,10.79,12.86,265.21,234.6,939.76,68.27,4.29
MFG0132,2023,Heavy Machinery,74.87666666666667,91.19,71.89,61.55,13.03,5.9,7.74,409.68,311.31,629.3,50.1,3.95
MFG0111,2022,Textile,64.06333333333333,55.23,64.84,72.12,6.46,12.42,9.84,253.58,149.06,1017.88,74.81,2.44
MFG0381,2021,Electronics,55.76,58.74,52.43,56.11,8.22,16.09,7.5,348.74,273.85,1003.02,76.86,2.18
MFG0132,2019,Electronics,55.43666666666667,45.14,71.03,50.14,9.53,15.98,11.06,328.89,110.87,1352.32,81.63,1.59
MFG0020,2020,Electronics,68.05333333333333,62.74,71.52,69.9,4.2,7.94,13.98,310.67,85.53,1249.0,63.04,4.73
MFG0394,2021,Pharmaceuticals,57.36666666666667,67.11,55.11,49.88,2.41,17.35,13.51,186.39,186.39,1055.67,55.13,0.4
MFG0024,2021,Electronics,58.97333333333333,64.32,59.17,53.43,7.4,21.4,11.08,238.57,214.83,1398.03,67.59,3.84
MFG0227,2019,Heavy Machinery,61.330000000000005,59.47,64.87,59.65,4.94,12.6,9.58,280.97,229.23,827.83,64.49,2.18
MFG0154,2023,Pharmaceuticals,61.01666666666667,72.98,47.35,62.72,6.45,13.19,9.95,180.94,180.94,1057.04,80.13,4.51
MFG0293,2020,Pharmaceuticals,70.64333333333333,67.75,74.37,69.81,9.56,11.91,14.58,202.03,202.03,963.62,59.18,4.42
MFG0230,2021,Electronics,60.919999999999995,62.27,63.6,56.89,8.41,12.59,7.48,252.02,252.02,1182.57,55.53,2.71
MFG0469,2022,Textile,73.26666666666667,73.66,70.6,75.54,8.4,18.85,11.4,334.18,257.47,579.11,67.61,2.91
MFG0310,2021,Automobile,59.0,65.69,58.44,52.87,6.68,10.86,13.37,440.82,330.67,1884.96,75.12,3.39
MFG0488,2020,Textile,77.63333333333334,84.72,86.16,62.02,5.39,14.97,9.97,326.72,292.25,1306.03,61.24,2.88
MFG0359,2021,Textile,65.68333333333334,70.2,55.21,71.64,5.23,12.9,12.78,312.69,234.36,1316.02,54.58,4.45
MFG0405,2019,Pharmaceuticals,67.90666666666667,68.15,63.51,72.06,11.36,14.76,16.65,306.97,304.45,590.06,67.56,3.52
MFG0202,2021,Pharmaceuticals,65.01,74.88,78.79,41.36,12.64,12.86,9.72,265.9,197.94,1266.18,88.48,4.45
MFG0038,2021,Pharmaceuticals,64.75333333333333,49.94,57.66,86.66,9.7,17.28,9.24,290.47,200.05,1132.9,88.69,3.3
MFG0430,2022,Heavy Machinery,72.19666666666666,85.35,68.82,62.42,6.3,18.16,10.66,356.33,325.17,1535.38,78.35,4.96
MFG0260,2019,Heavy Machinery,73.83333333333333,80.63,73.64,67.23,4.22,15.5,11.47,394.62,201.82,1113.34,81.09,1.96
MFG0188,2019,Automobile,60.01666666666667,63.28,54.44,62.33,13.8,13.14,14.0,55.96,55.96,1093.82,58.14,3.07
MFG0057,2021,Pharmaceuticals,67.87333333333333,59.56,61.98,82.08,8.13,17.15,13.77,372.15,248.14,1183.28,64.99,4.17
MFG0429,2022,Electronics,68.63666666666667,60.89,69.71,75.31,8.08,11.0,10.99,270.54,232.41,1615.48,74.19,2.69
MFG0020,2021,Pharmaceuticals,70.14333333333333,56.49,72.08,81.86,5.51,15.72,4.1,349.45,349.45,727.95,80.02,2.34
MFG0273,2021,Heavy Machinery,60.910000000000004,53.34,60.6,68.79,8.72,11.94,5.65,336.04,210.15,677.59,56.66,1.77
MFG0119,2020,Pharmaceuticals,71.0,56.13,84.57,72.3,6.48,14.86,12.91,286.82,286.82,526.12,68.31,3.81
MFG0071,2020,Heavy Machinery,57.28333333333334,42.88,72.33,56.64,4.36,10.16,8.11,352.56,133.96,1524.32,56.51,4.43
MFG0004,2022,Pharmaceuticals,68.62333333333333,68.0,74.99,62.88,6.15,18.74,13.13,328.52,216.21,1489.05,75.33,3.15
MFG0221,2023,Electronics,72.42,70.5,74.46,72.3,8.01,8.97,12.47,296.23,200.82,837.69,80.89,4.09
MFG0014,2020,Automobile,69.19,86.09,53.93,67.55,10.83,13.49,9.44,289.07,281.99,773.1,83.33,5.42
MFG0003,2023,Electronics,71.89333333333333,82.86,66.97,65.85,3.06,8.09,7.53,201.27,111.43,1487.59,79.29,4.43
MFG0216,2019,Heavy Machinery,63.52333333333333,63.93,67.85,58.79,3.9,18.65,9.49,301.43,250.54,766.25,56.37,4.32
MFG0229,2020,Textile,69.77,69.28,65.71,74.32,5.93,20.22,10.61,100.92,100.92,1113.96,83.14,3.06
MFG0336,2020,Electronics,76.07,84.13,69.87,74.21,4.66,9.24,5.85,328.79,193.82,1035.01,63.38,3.11
MFG0186,2022,Pharmaceuticals,63.14666666666667,67.07,49.03,73.34,7.01,15.3,12.79,374.91,170.29,2175.81,83.43,3.86
MFG0055,2023,Automobile,70.12333333333333,73.88,69.15,67.34,5.77,12.82,12.1,155.13,155.13,1150.53,60.04,3.47
MFG0388,2020,Pharmaceuticals,65.22666666666667,65.33,65.27,65.08,7.31,16.05,10.56,272.32,259.55,1582.2,69.03,3.97
MFG0376,2020,Pharmaceuticals,65.12666666666667,72.43,48.96,73.99,7.42,20.31,10.57,441.95,93.15,1338.11,73.06,0.87
MFG0254,2022,Electronics,72.40333333333332,72.92,71.8,72.49,3.62,15.54,14.27,518.28,115.32,1058.12,51.39,2.91
MFG0024,2022,Automobile,61.129999999999995,68.16,57.37,57.86,6.48,10.94,7.8,290.34,226.67,1026.24,86.15,4.6
MFG0162,2023,Textile,71.94666666666667,83.73,64.58,67.53,5.0,11.24,8.93,306.24,266.74,1223.41,70.46,1.64
MFG0158,2019,Pharmaceuticals,66.15333333333332,62.49,65.71,70.26,9.85,12.58,10.19,292.87,242.02,1226.32,57.68,2.73
MFG0082,2019,Automobile,61.42333333333334,73.27,51.38,59.62,5.3,11.09,8.26,315.05,268.1,1048.35,56.43,3.26
MFG0403,2021,Textile,72.08,91.62,52.39,72.23,5.76,17.04,9.62,423.56,136.24,1367.36,77.46,1.68
MFG0159,2020,Pharmaceuticals,73.02333333333333,75.42,72.91,70.74,4.73,17.38,5.27,300.34,80.14,1211.11,53.27,4.08
MFG0188,2023,Automobile,62.49333333333334,63.24,62.57,61.67,6.93,19.04,8.86,162.86,162.86,990.31,67.59,3.89
MFG0060,2020,Electronics,64.80999999999999,75.82,64.46,54.15,6.62,12.3,9.64,325.71,118.58,1091.77,71.61,1.51
MFG0403,2023,Pharmaceuticals,79.03333333333333,98.75,68.66,69.69,10.7,18.62,7.75,261.51,261.19,1352.58,59.33,3.17
MFG0305,2023,Pharmaceuticals,68.44333333333334,72.43,52.18,80.72,6.92,20.73,13.88,188.01,73.69,882.46,55.17,3.24
MFG0319,2023,Automobile,70.7,80.73,64.33,67.04,10.36,8.69,11.31,188.04,188.04,882.16,69.63,4.15
MFG0366,2020,Pharmaceuticals,69.73,72.06,67.0,70.13,10.85,12.05,9.67,288.99,219.86,816.24,63.61,4.23
MFG0211,2022,Textile,71.53,75.03,83.88,55.68,6.12,13.57,8.21,362.68,303.27,1091.56,55.61,4.31
MFG0406,2020,Pharmaceuticals,65.16000000000001,71.14,59.72,64.62,6.56,17.29,5.38,357.11,283.38,1125.25,58.41,4.55
MFG0152,2023,Heavy Machinery,66.67,60.8,75.1,64.11,5.57,19.36,7.95,420.57,192.4,866.59,68.84,3.71
MFG0109,2021,Textile,67.33333333333333,76.11,67.98,57.91,3.93,7.08,10.2,224.31,176.21,1199.77,55.32,5.01
MFG0076,2019,Automobile,61.61666666666667,58.55,57.78,68.52,12.9,11.32,9.79,263.02,245.29,1202.24,87.44,4.08
MFG0030,2023,Textile,66.35666666666667,68.56,62.3,68.21,5.58,18.58,7.75,363.55,179.87,1478.67,81.02,3.46
MFG0314,2021,Heavy Machinery,77.16,93.03,75.8,62.65,4.75,10.59,15.01,372.08,-42.14,1469.08,63.02,5.24
MFG0486,2022,Heavy Machinery,70.36666666666666,71.21,74.99,64.9,4.35,17.19,13.29,247.9,197.54,599.93,60.33,2.75
MFG0117,2023,Pharmaceuticals,68.86,61.84,63.32,81.42,5.44,16.29,8.69,231.3,151.15,1286.41,84.97,3.61
MFG0415,2021,Pharmaceuticals,68.59333333333333,74.65,71.09,60.04,6.24,17.11,11.75,347.12,177.18,608.95,67.08,3.71
MFG0356,2023,Electronics,60.17666666666667,65.91,58.67,55.95,10.11,17.16,13.89,387.93,243.78,1370.69,84.51,4.02
MFG0192,2020,Textile,65.11999999999999,73.19,66.41,55.76,11.53,12.29,11.04,276.25,276.25,1364.55,79.7,3.04
MFG0019,2021,Electronics,63.39333333333334,59.06,64.13,66.99,1.8,12.94,9.5,345.94,345.94,898.82,53.68,2.88
MFG0432,2020,Heavy Machinery,67.20333333333333,80.58,76.39,44.64,10.97,12.62,4.56,300.28,259.17,1300.99,82.54,4.65
MFG0173,2020,Pharmaceuticals,68.82000000000001,73.37,72.17,60.92,11.19,14.9,9.8,234.84,172.39,889.75,71.6,2.35
MFG0228,2021,Pharmaceuticals,60.050000000000004,60.98,61.92,57.25,5.45,5.48,7.73,373.52,297.55,1160.02,77.1,4.72
MFG0350,2019,Pharmaceuticals,67.77,75.96,62.81,64.54,4.72,15.93,8.22,277.27,99.12,1223.8,58.76,3.42
MFG0183,2021,Automobile,75.20333333333333,93.29,67.74,64.58,8.3,20.89,9.04,148.44,148.44,1120.63,50.01,3.75
MFG0113,2019,Heavy Machinery,65.85333333333334,63.25,66.55,67.76,5.4,14.79,9.34,234.2,201.63,1422.55,63.35,3.0
MFG0183,2023,Pharmaceuticals,71.91000000000001,80.33,65.48,69.92,10.74,13.51,8.87,75.1,65.98,964.68,57.63,3.29
MFG0481,2023,Heavy Machinery,71.85333333333334,76.6,64.83,74.13,8.23,14.29,6.0,570.4,239.75,1350.35,67.41,4.51
MFG0146,2021,Pharmaceuticals,73.00666666666666,76.44,80.41,62.17,5.11,16.12,4.75,429.91,154.23,830.82,53.64,3.05
MFG0319,2023,Textile,68.5,81.9,63.93,59.67,7.73,18.57,12.47,168.05,168.05,567.41,85.8,1.74
MFG0116,2022,Heavy Machinery,70.49,68.95,70.7,71.82,7.18,13.73,15.1,241.02,198.75,685.61,54.75,3.55
MFG0113,2020,Electronics,71.73666666666666,73.68,89.8,51.73,2.2,13.33,10.31,322.5,152.69,902.8,80.57,2.76
MFG0251,2020,Automobile,68.17333333333333,73.08,60.38,71.06,4.53,8.5,6.71,459.95,140.07,1396.44,87.57,2.57
MFG0476,2019,Electronics,66.15333333333332,62.59,69.73,66.14,5.36,14.19,12.97,372.42,216.13,1364.09,55.93,2.84
MFG0251,2023,Heavy Machinery,71.94666666666667,77.05,70.2,68.59,7.95,9.19,16.21,322.08,277.99,1133.72,63.86,5.65
MFG0303,2019,Pharmaceuticals,67.94333333333334,68.01,67.9,67.92,8.42,11.81,13.64,241.16,241.16,572.25,79.24,3.32
MFG0459,2020,Heavy Machinery,75.53,92.13,68.37,66.09,10.02,17.51,14.04,347.83,243.48,1746.65,78.58,3.02
MFG0313,2020,Automobile,64.30666666666667,66.41,60.09,66.42,5.24,18.08,6.5,343.8,265.81,742.63,51.5,4.35
MFG0118,2023,Heavy Machinery,61.61000000000001,57.48,71.23,56.12,3.29,15.85,8.31,303.43,225.95,1307.16,52.83,4.04
MFG0301,2022,Pharmaceuticals,65.19,84.32,51.46,59.79,4.88,18.86,13.62,292.03,167.38,1077.4,54.81,4.66
MFG0161,2022,Electronics,75.73666666666666,63.81,84.18,79.22,5.23,7.4,6.38,255.29,255.29,1320.62,72.72,4.95
MFG0401,2023,Textile,70.81666666666666,58.65,83.42,70.38,5.0,20.51,8.34,428.69,167.59,1596.23,52.2,5.96
MFG0198,2023,Electronics,71.59333333333335,76.26,65.04,73.48,6.95,10.6,10.57,130.84,130.84,1256.18,73.54,2.76
MFG0260,2019,Pharmaceuticals,75.45666666666666,86.66,77.47,62.24,8.75,15.2,11.61,330.85,270.9,1412.98,63.7,4.48
MFG0148,2023,Pharmaceuticals,70.36666666666666,80.11,65.36,65.63,5.97,11.34,9.17,301.68,199.76,2122.4,76.78,2.79
MFG0240,2022,Automobile,67.67,65.71,68.09,69.21,8.25,15.24,10.03,103.15,103.15,1504.59,81.28,3.31
MFG0047,2023,Heavy Machinery,69.97666666666667,73.41,61.87,74.65,9.43,14.07,10.5,262.18,246.95,711.14,81.66,4.03
MFG0475,2019,Heavy Machinery,69.33333333333333,68.84,75.38,63.78,6.97,18.55,9.32,198.09,198.09,374.64,51.51,3.58
MFG0399,2019,Electronics,73.95333333333333,90.27,62.77,68.82,4.16,23.86,8.49,196.74,196.74,1359.87,87.89,3.86
MFG0198,2019,Textile,70.98333333333333,67.19,75.07,70.69,6.3,17.53,9.63,221.67,136.92,1060.81,73.47,3.32
MFG0047,2019,Textile,71.06333333333333,73.09,67.62,72.48,9.55,13.52,8.38,424.51,304.56,1439.33,85.83,2.6
MFG0078,2021,Automobile,68.36333333333333,73.86,67.84,63.39,8.58,20.13,12.68,294.08,294.08,435.55,74.61,4.28
MFG0124,2023,Pharmaceuticals,63.02333333333333,59.24,54.58,75.25,4.33,7.21,10.92,374.51,162.45,1549.77,69.36,2.32
MFG0075,2020,Automobile,64.01333333333334,69.88,68.54,53.62,9.94,11.68,9.78,179.77,179.77,1169.49,79.19,4.94
MFG0359,2023,Heavy Machinery,61.23666666666667,70.06,57.69,55.96,6.17,13.08,9.28,238.07,238.07,1826.87,58.78,3.45
MFG0137,2021,Pharmaceuticals,74.85,87.15,68.55,68.85,4.32,12.89,13.13,257.47,257.47,1198.95,54.13,4.52
MFG0090,2019,Automobile,76.08,74.15,85.46,68.63,6.92,11.04,8.9,315.98,304.2,1360.58,53.62,5.44
MFG0400,2021,Electronics,62.150000000000006,67.84,55.49,63.12,3.19,16.78,12.18,353.18,353.18,1086.61,83.97,3.7
MFG0325,2022,Heavy Machinery,66.18,70.4,66.68,61.46,8.63,13.99,13.56,327.09,225.34,1063.47,86.5,2.46
MFG0061,2022,Textile,65.03666666666668,71.26,62.28,61.57,9.86,13.45,11.48,219.25,216.41,1287.9,82.58,4.69
MFG0138,2023,Automobile,62.673333333333325,71.57,58.64,57.81,4.5,19.64,5.16,374.02,345.54,1107.34,86.18,3.26
MFG0050,2023,Heavy Machinery,69.24000000000001,82.2,60.88,64.64,6.58,12.21,8.73,239.07,31.23,1022.51,89.39,2.32
MFG0259,2020,Heavy Machinery,72.18666666666667,82.77,81.24,52.55,9.18,18.11,7.44,326.63,197.22,1310.93,71.04,4.45
MFG0461,2020,Textile,72.92999999999999,61.1,83.63,74.06,3.67,12.9,6.41,162.6,154.69,1027.25,56.16,4.12
MFG0107,2022,Textile,70.13,83.75,58.58,68.06,3.95,12.99,13.27,274.4,223.34,1320.71,74.32,3.68
MFG0113,2019,Textile,75.74,80.26,71.61,75.35,6.41,10.96,11.14,351.74,253.36,728.67,64.16,2.68
MFG0350,2021,Automobile,65.81333333333333,71.42,59.73,66.29,6.3,8.18,2.31,310.28,266.97,1202.73,63.86,4.74
MFG0254,2020,Textile,60.79666666666666,55.79,61.9,64.7,7.12,11.35,9.97,218.22,218.22,1142.98,79.11,4.55
MFG0118,2020,Electronics,63.300000000000004,74.34,49.56,66.0,6.74,6.89,8.01,354.2,233.79,526.94,53.63,3.47
MFG0493,2019,Heavy Machinery,71.56666666666668,68.11,87.19,59.4,3.68,15.02,12.78,222.22,222.22,831.73,51.5,5.11
MFG0198,2019,Textile,70.34333333333332,78.1,77.88,55.05,2.96,12.74,8.02,125.25,125.25,431.22,77.81,4.48
MFG0337,2023,Heavy Machinery,66.12,79.11,62.13,57.12,3.7,18.34,10.95,403.31,192.43,1230.58,60.43,2.81
MFG0365,2021,Pharmaceuticals,72.88666666666667,86.51,70.56,61.59,8.26,11.1,10.92,199.65,146.77,960.84,65.42,3.03
MFG0051,2019,Pharmaceuticals,60.88666666666666,60.33,64.4,57.93,9.38,12.97,7.54,378.93,218.97,1103.15,62.31,3.86
MFG0245,2020,Textile,82.60666666666667,95.52,76.51,75.79,6.78,18.87,6.98,276.3,90.27,1599.35,74.59,3.34
MFG0403,2020,Heavy Machinery,68.71333333333332,81.85,64.93,59.36,8.78,17.56,16.08,364.55,323.97,1199.81,56.18,3.74
MFG0426,2022,Pharmaceuticals,71.42,79.86,66.25,68.15,5.48,14.55,11.18,221.49,221.49,1287.57,78.82,2.49
